score_full	country	S2	S5	S26	S27	education	age
41.3	US	2	1	1	4	4	61
30.15	US	3	3	3	4	2	33
36.95	US	3	4	5	5	2	42
42.65	US	4	3	4	4	3	49
43.65	GB	5	3	2	3	4	28
38.3	IN	3	5	4	3	3	68
18.7	IN	1	1	4	1	4	22
11.6	MY	5	4	3	2	1	15
40.95	US	0	0	0	0	4	38
37.65	AU	2	5	2	4	2	57
39.3	PK	2	4	3	4	3	20
10.3	IT	4	3	3	4	2	69
21.85	US	5	1	4	5	2	17
43.65	GB	0	0	0	0	4	38
18.25	US	1	1	3	1	2	43
9.15	MY	2	5	3	1	1	16
14	MY	2	3	2	2	2	16
15.25	MY	1	4	2	1	2	17
31.5	NL	2	1	1	5	2	22
22.1	GR	1	3	1	3	3	68
0.45	MY	5	5	5	1	2	19
43.65	US	4	1	3	2	4	38
26.15	US	5	1	4	5	1	17
6.1	MY	5	3	3	1	1	16
45	RU	4	1	1	3	4	50
31.95	US	2	4	3	4	1	15
45	US	5	1	1	2	3	66
35.9	US	3	2	2	5	1	14
34.9	US	3	3	1	5	4	62
34.9	US	4	3	5	5	3	21
16.9	MY	1	3	1	2	1	16
38.95	US	4	2	2	4	4	53
32.55	US	2	4	3	4	2	28
41.65	US	1	1	3	4	2	40
32.25	US	3	2	4	2	4	39
26.2	CA	5	1	3	4	2	25
27.9	ID	2	2	2	4	4	35
10	MY	3	3	3	4	2	20
15.15	MY	3	3	3	1	2	18
30.25	US	5	2	2	4	0	17
41.3	US	3	3	3	4	4	64
41.3	CA	5	1	1	4	3	24
-13.05	AU	4	2	4	4	4	54
34.2	NL	4	4	1	5	4	61
24.75	US	2	5	4	5	1	15
26.3	FR	3	3	4	4	2	40
38.6	US	3	4	4	5	2	49
44	US	4	3	1	3	2	54
39	US	4	1	2	4	3	37
19.2	US	3	1	2	5	2	21
39.6	US	3	1	3	3	2	60
39.6	AU	1	1	1	5	4	91
37.65	NZ	4	1	4	4	3	27
30.85	US	4	2	2	4	2	17
26.1	US	3	1	1	2	4	62
14.25	PH	5	3	2	1	1	16
42.3	US	4	1	3	4	4	27
25.9	US	3	4	3	5	3	33
31.2	AE	1	1	1	3	3	61
39.65	US	5	5	2	4	3	65
43	US	3	1	3	3	3	50
13.95	MY	3	2	4	3	3	22
43.65	US	4	1	1	4	3	38
10.15	MY	5	3	3	2	3	23
19.8	US	1	4	2	4	2	20
38.25	CA	2	1	2	4	2	24
40.95	US	2	1	1	3	3	63
35	US	4	5	1	4	3	29
39.65	US	3	1	1	3	4	56
24.9	SG	4	4	4	4	2	20
9.95	NZ	5	4	2	1	2	21
31.85	US	3	4	2	4	2	19
19.8	CA	5	5	4	5	2	20
42.65	AU	2	1	4	5	3	37
-15.75	US	4	5	4	2	2	41
31.2	NL	4	2	4	4	4	46
28.8	NL	1	1	2	3	3	45
38.6	US	5	1	1	3	4	64
44	US	2	3	1	4	2	59
-13.05	US	3	3	3	3	3	41
24.65	US	1	5	1	3	4	64
30.5	US	2	4	1	4	2	30
35.95	GB	2	5	3	1	2	20
40.3	CA	2	5	1	4	4	66
39.95	US	2	3	1	2	2	37
42.65	US	3	1	2	5	4	35
22.9	IT	1	3	1	5	4	46
20.1	US	1	5	5	3	2	18
39.6	ES	1	2	4	4	3	70
12.45	GB	3	4	3	4	2	13
41.3	GB	1	1	2	2	4	26
43.65	US	2	5	3	4	4	40
42.3	US	1	1	1	4	4	70
21.2	BR	4	1	3	3	3	27
24.95	NO	5	1	4	4	4	30
42.3	US	3	1	3	4	3	41
40.95	GB	0	3	1	5	2	51
31.65	MY	4	4	5	5	3	28
32.25	US	5	1	1	4	4	47
32.9	US	2	4	1	5	1	17
28.8	US	1	1	1	4	3	30
19.2	GB	3	3	2	1	4	35
36.6	US	1	1	1	5	4	28
23.45	HR	3	3	2	2	2	18
42.65	GB	4	4	2	4	3	40
32.9	IE	4	2	2	1	3	23
40.95	GB	5	4	1	5	2	23
22.2	GB	2	1	4	1	2	18
19.35	GB	3	1	4	4	2	18
27.95	CA	3	1	1	2	3	21
26.55	US	4	3	3	4	2	17
45	US	2	5	2	3	2	43
31.55	CA	4	5	1	2	3	31
36.3	US	1	5	2	4	2	20
36.65	US	2	1	3	3	2	19
36.65	US	3	4	3	4	3	20
11.65	PH	4	4	1	1	3	29
16.65	PH	4	2	3	1	3	26
45	US	1	1	3	3	3	48
43.65	US	4	1	3	3	4	70
37.25	US	2	5	1	5	4	27
19.35	HU	5	1	1	2	3	41
32.25	US	2	1	2	4	2	29
30.15	SE	3	2	3	3	3	31
37	US	5	1	3	3	3	30
40.95	CA	1	4	3	4	3	29
23.9	GB	5	5	5	5	2	20
38.6	GB	3	1	5	4	3	24
32.55	US	4	1	2	4	3	35
35.6	US	3	2	4	3	2	20
24.75	US	3	3	2	5	1	17
38.95	US	1	4	3	5	3	36
40.95	US	2	4	1	4	4	35
29.5	GB	4	3	4	5	3	32
31.5	US	1	5	1	4	4	34
35.65	FR	4	3	3	1	3	23
36.95	US	3	2	1	4	4	55
26.45	US	1	3	3	3	2	28
20.95	US	2	3	3	5	2	19
42.3	US	2	1	2	4	4	71
38.95	US	1	3	2	3	4	57
36.95	US	2	3	2	2	2	19
4.95	US	2	1	3	5	2	15
42.3	US	1	4	1	3	4	53
34.55	US	1	2	2	1	1	17
15	NL	3	4	4	4	2	17
32.6	US	3	4	4	2	3	22
38.95	US	3	1	3	3	1	33
43.65	US	3	3	3	5	2	37
36.95	US	4	3	2	4	3	45
38.95	US	2	4	2	4	1	34
28.25	IT	1	4	1	2	4	25
43.65	US	3	1	1	4	4	39
23.55	FI	2	2	2	4	3	57
45	CA	0	0	0	0	4	33
22.15	US	4	1	3	5	3	23
35.3	FR	4	2	2	3	3	49
35.3	US	5	1	3	5	3	26
19.9	HU	1	5	2	1	4	50
39.95	CA	3	3	1	5	3	69
37.65	US	4	2	1	3	2	68
32.85	US	1	3	2	5	2	55
-14.4	US	2	4	2	2	2	24
30.2	US	3	4	4	1	3	27
40.3	US	2	1	2	4	2	26
40.3	US	2	2	2	3	3	72
41.3	AU	3	3	1	3	4	47
30.9	US	4	3	2	3	3	38
18.8	GB	4	2	1	5	2	22
40.3	US	5	4	4	2	3	40
43.65	US	2	1	2	5	3	60
13.25	MD	2	4	4	3	2	16
39.6	FR	1	1	2	4	4	27
39.3	GB	2	2	3	4	4	44
32.3	DK	3	1	4	5	4	33
19.25	FR	5	1	5	2	3	27
27.15	US	5	5	4	4	2	22
36.25	US	3	5	2	4	2	50
41.65	AU	1	1	1	3	4	75
38.25	US	4	4	2	4	4	58
33.95	US	4	1	3	4	2	27
33.95	AU	3	4	3	5	2	19
24.6	CA	2	4	2	3	1	15
20.65	BR	4	1	1	5	2	18
42.3	US	4	2	3	5	4	39
26.55	US	5	3	4	4	3	30
33.95	AU	4	1	3	4	3	51
35.6	AU	2	5	1	3	3	50
18.55	US	4	5	1	4	3	21
31.9	US	4	1	4	5	2	37
29.3	TH	2	4	3	2	2	17
34.55	US	1	1	1	3	2	68
32.95	AU	2	2	3	4	2	27
32.25	GB	2	2	1	2	3	32
31.9	US	3	1	1	5	3	45
14.9	MX	3	1	1	1	3	22
-11.7	US	1	4	2	4	3	36
32.85	US	1	5	1	4	3	52
23.45	US	4	3	1	3	2	32
34.9	DE	4	1	4	4	3	24
40.95	GB	2	3	3	4	3	29
34.95	AU	2	4	2	3	3	53
35.65	US	4	3	2	1	2	19
32.55	US	3	2	1	5	3	46
36.9	GB	1	1	1	4	3	71
21.85	US	3	4	3	3	1	17
38.3	US	1	4	2	4	4	40
30.6	US	3	5	1	4	3	55
33.95	ZA	4	1	2	3	4	24
35.95	US	2	2	2	2	3	60
37.6	GB	1	1	4	5	4	55
30.5	GB	1	1	3	3	3	30
23.4	RO	5	1	1	2	2	26
41.65	AU	2	3	3	4	4	68
31.85	CA	5	1	2	3	2	84
18.3	US	3	2	5	3	1	15
36.25	US	3	5	1	1	4	35
42.3	AU	3	4	3	5	3	39
38.25	IE	1	5	1	5	3	73
14.85	BD	2	2	4	2	2	17
32.55	US	4	1	2	3	3	35
39.6	US	1	2	1	1	3	51
30.9	US	3	1	2	4	1	14
21.3	NL	1	1	1	1	4	38
7.9	US	1	0	1	1	3	34
21.5	US	2	1	3	4	2	19
43.65	US	4	1	1	3	4	58
24.55	ES	2	2	2	5	3	33
34.2	GB	4	3	3	4	3	36
24.45	US	1	1	1	5	3	52
28.55	US	3	1	1	3	4	38
35.55	US	3	1	0	0	3	74
33.65	US	5	3	4	5	2	20
28.5	IN	3	5	2	4	2	24
26.25	AU	3	5	2	2	3	22
21.5	DK	1	4	4	3	3	51
40.95	US	2	5	2	4	4	41
37.95	AU	5	1	2	1	2	29
19.5	DE	3	1	1	2	3	21
28.6	IN	4	1	3	5	3	20
34.6	FR	2	1	4	4	4	25
20.5	PH	3	1	3	1	3	27
30.3	IN	5	3	4	5	3	30
36.9	DE	2	1	1	5	4	36
13.7	IT	3	1	1	5	3	24
38.25	AU	1	1	5	3	4	76
42.3	IE	4	4	1	3	4	54
38.95	GB	1	1	3	5	3	30
16.35	PT	4	3	2	1	3	26
32.3	JP	5	4	3	4	3	23
24.2	US	4	5	1	1	2	61
38.25	CA	3	1	1	3	3	60
12.2	HR	1	4	2	1	2	18
12.8	MY	3	3	2	3	3	21
40.95	US	5	2	2	5	3	67
30.85	CA	4	1	1	4	3	35
42.65	US	1	2	5	5	2	36
22.75	US	1	1	1	5	1	15
41.65	US	2	1	1	2	4	48
34.6	AU	5	4	2	4	1	15
37.25	US	2	4	1	4	4	33
14.5	MY	3	4	3	3	4	24
37.95	IE	1	1	4	5	2	61
16.2	US	4	4	3	3	2	18
21.75	US	1	1	1	1	2	44
42.3	GB	1	1	4	5	2	20
43.65	US	4	2	2	3	2	55
28.2	US	5	4	3	5	2	17
13.85	CA	3	4	1	4	1	13
39.95	GB	5	2	1	3	2	15
42.65	GB	3	1	2	4	3	42
34.9	US	1	1	1	1	4	45
30.9	US	4	3	5	3	2	23
22.4	US	1	3	3	2	1	37
29.85	CA	3	3	2	4	1	17
23.4	US	3	3	3	4	3	56
32.85	US	1	5	2	2	3	34
24.25	CA	4	1	2	5	1	28
-15.75	CA	5	1	5	5	2	38
11.85	ZA	3	3	3	4	2	32
40.95	GB	1	1	3	3	3	69
38.25	US	2	4	3	3	3	59
13.05	RS	1	1	3	3	2	16
27.15	US	1	2	2	5	3	26
41.65	DK	4	2	2	5	2	37
37.95	US	3	1	3	5	2	27
11.9	UA	2	4	1	4	3	19
42.3	CA	2	4	3	2	4	34
39.6	US	4	1	4	4	2	19
27.45	PH	1	1	1	1	4	41
28.15	PT	5	1	4	5	2	18
32.55	US	1	1	1	4	2	62
-15.75	IE	5	1	1	1	2	18
13.85	CA	1	1	1	1	3	34
30.55	AU	1	5	2	4	3	30
18.35	US	5	5	4	3	1	19
40.95	US	3	3	1	3	3	38
33.9	US	3	3	3	5	3	24
38.3	CH	4	1	2	5	4	41
44	US	3	4	1	3	4	35
18.3	HK	5	4	4	2	3	23
39.6	AU	3	3	3	3	3	60
45	CA	4	4	2	3	4	37
38.6	US	2	1	1	4	4	58
32.2	US	1	1	1	3	2	49
36.3	DE	3	1	2	4	3	54
38.25	GB	3	1	3	4	3	57
29.55	US	1	4	3	4	2	51
27.65	US	4	3	4	4	1	17
42.3	CA	2	1	2	4	1	47
25.85	DE	4	2	4	5	3	30
15.55	TR	4	3	3	2	3	22
34.25	GB	1	3	1	3	2	57
42.3	US	1	1	1	5	4	73
26.25	AU	2	4	2	2	2	18
23.55	US	3	5	1	1	3	41
35.3	US	3	1	3	5	2	22
39.65	US	1	4	3	5	3	54
28.55	US	2	1	2	3	1	32
-15.75	CA	0	0	4	0	2	16
12.45	AU	1	3	2	2	2	13
28.55	AU	1	2	2	4	3	21
23.55	AT	2	2	2	3	4	22
43.65	US	4	1	2	2	4	30
16.75	PT	1	4	4	1	2	24
32.85	US	5	3	1	3	2	49
28.5	NL	4	4	2	4	2	30
34.6	IN	3	1	3	3	2	20
35.25	GB	3	4	2	4	2	37
45	US	1	1	1	5	4	74
10.85	PH	3	3	1	1	4	22
42.65	US	3	1	3	5	3	36
37.95	US	1	1	1	1	3	64
36.9	US	3	1	3	3	2	46
31.9	US	2	2	1	0	4	45
35.55	US	2	3	1	3	2	54
-15.75	IN	3	1	3	2	4	22
14.4	US	2	5	3	1	2	18
31.9	CA	1	4	5	5	3	28
38.25	US	2	2	1	4	4	53
42.3	US	4	2	1	3	4	30
40.95	CA	2	1	1	4	1	48
38.95	US	4	2	3	4	4	65
32.85	US	1	1	3	4	2	44
19.2	US	2	5	2	1	1	15
32.25	GB	5	1	4	4	3	22
39.95	CA	3	1	2	0	3	76
38.25	GB	2	3	2	3	3	55
41.3	US	4	3	1	4	3	24
42.65	US	2	5	1	4	3	35
40.95	US	4	4	1	4	4	32
20.7	US	3	1	3	3	4	58
42	US	2	2	2	3	1	17
32.9	GB	2	1	2	5	3	51
39.65	CA	1	5	1	4	2	40
42.65	GB	5	1	3	1	2	42
23.85	US	2	4	1	4	2	19
14.9	BR	5	4	3	5	1	16
18.7	US	5	1	1	1	2	62
34.95	US	4	2	2	5	2	20
32.25	US	1	4	1	2	4	55
38.95	US	3	5	1	4	4	39
42.65	US	1	3	1	5	4	43
22.55	GB	4	3	5	3	2	18
25.9	US	3	1	1	1	1	49
30.9	AU	2	4	4	1	3	43
33.9	US	2	1	2	5	2	18
15.25	MY	4	3	3	1	2	19
20.4	US	1	3	2	3	2	43
25.2	GB	5	1	1	1	1	37
22.15	GB	2	1	4	2	2	16
38.25	CH	1	4	1	5	3	31
17	LU	3	5	4	3	2	19
32.2	US	1	3	1	4	3	42
45	US	3	3	3	3	4	34
32.85	US	3	1	2	2	2	42
27.6	KE	5	4	2	5	3	20
24.95	GB	5	1	4	1	2	38
42.3	US	4	1	2	4	3	21
38.95	US	1	1	3	4	2	21
42.3	GB	4	1	4	4	4	64
38.6	US	4	3	4	4	2	33
23.45	US	5	5	4	4	1	14
38.6	US	2	1	2	4	4	43
11.75	GR	2	1	4	2	2	16
43.65	CA	4	3	2	4	4	40
28.8	US	2	5	2	5	3	35
17.95	IN	3	3	1	4	4	32
-7.1	US	4	2	1	1	1	17
27.5	US	5	3	1	1	2	17
23.8	US	1	5	1	2	2	63
36.6	US	2	4	1	3	4	31
14.6	MY	3	1	4	1	2	17
-11.7	US	3	2	2	4	4	35
35.55	US	1	5	1	1	2	62
40.3	US	3	4	2	4	3	48
32.55	US	4	5	3	5	3	46
38.95	GB	2	1	3	4	3	41
35.55	US	2	3	1	2	3	29
16.65	TW	5	2	1	3	2	21
32.95	US	3	1	2	4	2	45
35.9	US	4	3	4	4	3	32
18.85	GB	2	3	3	5	3	29
19.05	US	5	4	2	2	1	21
21.75	ID	3	1	3	5	3	21
38.3	US	1	5	2	2	3	26
35.9	US	3	4	4	3	3	49
45	US	4	4	2	2	3	74
43	None	5	1	2	5	2	40
35.55	US	3	1	2	4	3	31
35.55	CA	5	2	3	4	3	18
32.55	CA	2	3	1	4	3	53
45	US	3	4	2	3	4	32
23.8	GB	3	5	3	3	2	26
34.2	US	4	3	3	3	2	30
36.9	US	1	5	1	2	4	78
39.95	US	1	3	1	4	3	63
34.25	AU	2	4	2	2	3	34
40.95	AU	5	5	1	4	2	51
21.6	DK	2	3	2	3	2	28
31.6	GB	3	3	3	3	1	51
35.55	US	3	2	2	3	3	22
25.15	AE	4	1	1	2	2	14
15	HK	1	1	1	5	3	25
37.95	US	4	3	1	0	2	26
37	US	4	4	2	2	3	49
26.85	NO	3	2	3	4	4	35
24.55	US	5	5	2	4	3	20
25.15	US	4	1	2	4	1	14
38.3	US	1	1	1	1	2	39
18.15	US	3	3	5	5	2	68
39.95	US	4	2	2	3	3	30
27.55	US	1	4	2	2	1	16
39.95	US	1	1	1	3	3	62
11.25	US	2	1	4	5	2	16
35.6	US	3	5	1	4	3	43
38.25	MU	1	5	3	4	3	42
11.8	ID	1	2	3	1	3	23
34.9	CA	1	5	2	4	3	25
19.85	CA	2	2	1	4	2	63
42.3	US	1	2	5	5	3	36
35.55	US	5	5	2	5	4	24
40.95	US	1	5	1	3	4	31
45	US	3	1	3	5	2	23
41.3	US	0	0	3	5	4	29
20.5	US	1	5	1	3	2	59
22.65	US	1	5	3	5	2	39
30.9	CA	4	3	2	4	2	55
5.85	ID	1	1	3	5	3	23
31.55	AU	3	5	1	5	2	57
38.3	CA	4	4	3	4	4	47
31.85	US	4	1	2	1	2	37
44	US	1	1	2	5	3	22
36.25	US	5	1	2	1	2	19
31.9	US	3	2	1	1	1	21
28.8	US	1	4	1	1	4	30
42.3	US	4	1	1	3	3	56
-15.75	CA	4	1	2	4	3	29
38	US	2	1	2	1	2	37
17.85	US	1	4	4	2	1	15
39.3	AU	2	1	3	5	3	35
38.25	AU	2	1	3	3	2	57
38.6	US	1	1	1	4	4	67
42.65	US	3	3	1	1	3	21
38.95	GB	3	3	2	3	3	52
14.3	IN	2	4	4	1	1	14
31.55	US	1	1	1	4	3	52
36.25	US	1	1	2	3	3	55
-4.8	KE	3	5	3	2	3	29
29.2	SE	5	2	3	4	2	23
41.3	GB	2	1	2	4	4	46
37.25	US	5	4	3	4	2	39
38.6	US	4	1	1	4	1	68
40.65	CA	1	3	1	5	2	59
41.3	CA	3	5	1	5	3	52
35.95	BB	3	2	1	2	4	37
32.2	GB	4	4	2	2	3	33
32.3	DE	4	4	4	4	3	26
40.3	US	5	2	4	5	2	18
33.3	US	5	5	4	5	1	16
33.55	US	3	1	1	2	2	59
43.65	US	4	1	2	3	4	37
7.45	IN	3	4	3	4	4	22
23.25	US	4	2	2	4	1	17
29.55	US	3	1	4	5	2	24
29.55	US	2	1	3	4	1	14
27.2	FI	1	1	2	2	2	21
19.5	AU	5	2	4	3	1	16
38.25	US	2	3	2	4	2	31
39.6	AU	4	2	2	4	3	31
21.25	GT	1	1	1	1	3	52
26.65	PL	3	5	2	2	3	33
39.65	US	3	4	1	4	3	74
43.65	GB	3	1	5	5	2	32
18.85	PH	1	5	4	3	2	21
36.95	US	3	1	5	5	3	43
20.9	US	3	2	4	3	3	30
-14.4	AL	4	4	3	5	2	24
23.4	CA	5	2	1	3	2	24
31.5	US	2	4	3	5	2	27
39.6	US	3	1	1	1	4	53
40.3	CA	3	1	1	3	3	63
33.9	US	3	1	2	4	3	36
27.2	US	2	1	1	1	3	36
-15.75	US	3	3	3	3	4	30
28.15	US	4	2	1	5	3	41
26.55	US	2	5	2	5	2	24
35.3	US	1	3	2	1	3	20
26.45	US	4	1	2	5	3	31
35.55	GB	4	1	2	4	3	44
39.65	US	3	1	1	5	3	25
42.3	US	3	1	1	5	4	50
29.55	CA	1	2	1	2	3	32
13.05	US	1	2	5	4	2	20
31.5	US	5	5	3	3	4	34
42.3	US	4	4	4	4	3	55
31.5	BG	2	2	4	3	4	28
42.3	US	3	1	1	4	4	46
37.95	MX	5	1	3	4	4	32
31.5	US	1	2	2	2	4	35
30.95	US	2	2	2	2	3	32
35.3	US	4	3	4	5	2	30
40.95	CA	3	4	3	4	4	32
34.6	US	1	1	1	5	1	33
38.25	US	2	5	2	2	3	41
38.65	CA	5	3	1	5	2	50
34.95	GB	1	3	1	3	3	29
43.65	NZ	3	1	1	3	4	35
35.55	IE	1	4	1	1	3	40
32.85	CA	5	1	2	4	1	30
35.95	US	5	1	2	4	3	23
38.6	US	2	3	2	2	3	36
27.95	CA	5	2	4	4	1	20
36.9	US	4	1	1	4	3	34
38.25	US	2	1	2	4	4	39
31.2	US	4	1	2	4	2	27
21.25	US	5	2	2	3	2	29
35.55	US	3	1	3	3	3	29
40.95	US	3	5	1	3	4	26
35.9	GB	2	1	5	5	2	55
35.55	US	1	5	2	4	3	62
36.9	US	2	2	2	4	4	29
37.95	US	1	3	1	2	3	49
21.85	CA	2	3	2	3	2	26
24.85	US	4	1	1	4	3	50
30.6	CA	1	3	1	5	3	33
40.95	US	3	5	1	5	2	51
25.85	US	5	4	3	5	2	20
35.25	US	3	5	2	3	2	46
40.95	AU	4	1	2	3	3	39
36.95	US	3	1	1	3	4	29
38.65	US	1	1	1	4	4	35
33.65	AU	3	3	3	4	3	45
38.25	CA	2	1	1	3	3	50
38.6	US	2	1	1	2	4	37
35.6	US	3	1	1	3	4	56
28.8	US	3	3	2	3	3	36
39.6	VN	3	5	2	5	2	23
25.85	US	1	1	1	4	3	26
33.3	AU	3	4	2	4	2	18
40.95	US	3	1	2	2	4	20
39.6	JP	4	3	1	5	2	25
22.1	US	4	4	2	1	4	24
39.6	US	3	1	4	5	3	35
38.6	FR	1	4	4	5	3	52
35.3	US	5	1	1	5	4	41
29.5	US	1	3	1	1	4	65
36.95	AU	1	3	1	5	2	44
12.5	AU	5	1	1	1	3	28
33.25	FR	2	3	4	4	3	21
34.6	NL	4	1	3	3	4	35
37.6	GB	4	1	4	4	3	45
25.6	ES	4	1	2	4	2	19
40.95	US	4	1	4	5	4	41
24.75	AU	5	3	3	1	3	26
33.25	US	2	1	1	5	2	31
26.1	GB	3	1	1	1	2	18
38.3	FR	4	1	3	1	3	35
26.25	NL	3	1	1	5	2	45
32.25	DE	2	4	1	3	4	28
30.6	GB	4	1	3	1	3	28
31.9	JP	3	4	3	3	2	41
42.3	US	2	5	1	5	4	38
30.85	AU	1	1	1	4	3	37
29.25	AU	1	3	2	2	3	70
32.2	ES	2	2	3	5	4	31
36.9	US	4	3	1	3	3	37
21.9	GT	1	1	5	1	3	52
35.6	US	3	2	1	4	3	32
19.75	AU	5	5	3	2	2	20
38.25	US	2	3	2	3	3	34
41.3	US	4	1	3	2	2	66
35.25	US	3	2	2	2	3	31
42.3	SG	3	1	2	5	4	49
33.6	CA	5	5	2	3	3	31
38.25	CA	1	1	1	1	3	63
22.85	US	1	4	2	3	2	58
39.6	GB	2	1	4	3	4	25
27.8	US	3	2	3	2	2	26
42.65	US	3	1	3	2	4	41
30.5	US	1	5	4	1	2	30
29.55	US	2	1	1	4	3	34
42.3	US	2	3	2	3	4	30
35.95	US	3	4	2	4	2	29
24.25	CA	2	4	2	4	4	46
44	US	4	2	4	2	3	32
38.3	CA	2	1	2	4	2	51
38.25	US	1	4	2	5	2	21
39.95	US	1	1	2	4	3	41
39.95	US	3	3	4	2	3	26
38.95	IE	1	5	2	4	3	32
40.95	US	2	5	2	3	2	16
19.9	FR	3	4	5	3	2	18
42.3	AU	2	4	1	4	4	40
21.9	US	4	2	3	4	3	25
32.6	US	4	2	1	4	4	53
27.9	US	4	4	4	3	1	14
25.5	SG	1	3	2	4	2	16
40.3	AU	1	5	1	1	2	45
21.55	US	5	1	1	4	3	30
27.25	US	2	5	1	2	3	34
30.3	CA	2	3	4	2	3	21
35.95	US	1	1	3	5	2	18
43.65	US	4	4	5	3	3	31
33.25	CA	5	1	5	5	1	15
26.5	CA	3	5	4	3	3	54
38.65	US	3	1	3	5	2	23
38.95	US	3	3	1	1	3	19
-15.75	GB	4	2	2	4	2	18
32.85	US	4	1	3	1	2	50
28.15	US	1	2	1	1	4	23
31.85	US	4	5	1	4	3	36
42.3	AU	2	2	2	4	3	46
10.55	IN	3	4	2	1	4	21
34.9	US	5	5	2	5	2	31
31.9	CA	3	5	3	1	2	28
32.9	US	3	1	2	3	2	58
37.25	US	3	1	3	5	4	43
19.75	US	5	2	3	2	2	17
32.95	US	5	1	3	3	2	50
30.85	AU	2	5	1	5	3	31
14.7	US	2	5	1	3	2	23
37.25	AU	1	1	1	2	3	35
42.3	US	4	2	1	4	3	49
14.4	IN	4	2	5	2	4	29
37.95	AU	4	2	4	4	3	56
34.3	US	4	2	3	4	4	33
42.3	GB	1	3	3	4	4	47
42.3	US	2	1	2	5	4	41
44	US	4	1	2	4	3	32
39.6	US	2	4	1	2	3	34
12.5	ZA	5	5	4	4	3	28
41.3	CA	2	4	1	3	3	26
40.95	US	2	4	2	2	3	70
13.85	CA	2	5	2	4	3	24
13.6	CA	3	5	3	4	3	24
32.2	CA	3	5	4	2	2	28
42.3	CA	1	2	3	3	3	64
26.6	AU	1	4	2	4	3	35
39.95	US	1	1	1	3	4	49
37.65	GB	4	4	3	4	2	32
38.6	CA	3	1	1	2	3	60
40.95	US	1	1	1	3	3	67
18.2	TR	1	4	1	5	3	49
28.8	US	2	4	1	4	1	16
34.2	US	5	1	3	3	3	59
24.2	US	3	4	1	1	2	50
28.6	US	4	3	2	4	3	29
41.3	DE	3	1	1	1	3	70
22.2	BR	5	1	2	5	2	19
32.95	US	2	2	3	4	3	22
37.95	IN	5	3	5	3	2	28
8.6	PH	5	3	3	1	4	29
30.85	US	2	1	1	4	2	24
29.15	DE	1	1	2	4	2	47
41.65	US	1	2	3	5	3	29
18.35	AU	3	1	4	1	1	14
25.45	CA	4	4	2	4	4	50
34.95	ES	2	1	2	5	3	23
36.9	US	3	2	1	4	4	33
42.3	GB	3	1	1	4	4	58
36.9	SG	2	3	4	4	3	23
30.9	NL	3	1	3	5	2	34
38.95	CA	4	1	2	2	4	23
40.3	GB	3	4	4	5	3	23
38.6	US	3	2	1	4	3	68
36.6	US	4	4	1	3	1	20
39.6	CA	1	1	3	1	3	63
29.3	US	2	3	2	4	4	47
40.65	US	1	3	1	4	3	44
22.15	PL	2	1	2	3	3	22
25.25	GB	5	1	5	5	2	16
39.65	US	4	4	2	4	3	37
22.25	GB	4	4	4	4	2	17
19.85	NZ	2	2	2	3	3	25
23.95	US	2	5	1	3	2	39
27.5	CA	1	5	2	5	3	20
34.6	US	4	1	3	5	2	19
36.95	US	3	2	1	4	3	41
15.3	US	1	4	1	3	1	13
18.8	US	3	4	4	2	2	21
38.25	MY	1	5	1	5	4	51
-15.75	US	4	4	1	4	4	50
24.65	AU	2	5	2	2	2	15
42.3	US	1	4	1	3	4	49
22.05	GB	4	3	1	1	1	55
17.3	DE	2	4	2	2	2	18
30.9	GB	2	1	3	4	3	43
39.95	US	2	5	2	4	4	32
29.55	PK	4	5	4	5	4	21
42.3	GB	2	1	4	4	3	56
21.5	US	1	4	2	3	3	26
36.95	EG	1	4	2	5	4	50
38.25	US	2	2	2	2	3	50
11.25	US	5	1	5	1	2	31
39.6	US	3	2	2	4	4	46
16.65	US	1	1	3	1	2	56
23.45	US	3	4	2	4	2	54
40.95	AU	3	4	2	4	3	35
27.95	US	2	4	4	4	2	18
30.15	PE	5	2	2	5	3	40
42.3	MX	1	3	1	1	2	69
31.25	MX	1	1	1	3	4	29
31.3	US	1	1	2	4	3	28
32.9	US	3	1	2	4	4	60
28.55	US	1	1	1	4	2	42
17.75	IN	1	1	1	1	3	31
16.25	SG	1	1	1	1	3	46
21.1	AU	4	3	1	1	2	56
11.95	IR	1	2	3	3	4	29
31.25	ZA	1	1	2	3	3	45
39.95	CA	4	5	4	3	3	51
35.65	GB	1	1	4	2	3	66
36.6	US	5	4	1	5	3	28
25.2	US	1	5	3	3	2	39
31.5	NL	1	2	1	4	3	24
20.8	US	4	2	2	1	1	13
36.95	US	1	4	1	4	4	66
43.65	IT	1	3	1	3	4	58
35.9	US	2	2	5	5	4	58
43.65	GB	4	2	3	4	4	56
41.65	GB	5	1	4	1	4	27
45	US	4	2	2	4	4	56
35.6	US	3	4	1	4	2	48
37.65	IN	1	2	2	4	4	41
42.3	US	1	2	2	4	4	55
39.6	NZ	3	3	3	2	3	54
41.3	US	1	4	1	5	4	60
21.55	US	1	1	4	1	4	23
26.55	CA	4	5	4	4	1	44
40.95	US	1	1	1	5	4	32
43.65	US	4	1	1	5	4	51
39.65	AU	5	1	3	5	4	36
14.65	AR	4	4	4	4	2	17
17.95	QA	2	1	2	4	4	30
27.65	US	3	5	1	4	4	61
26.5	US	4	4	5	3	2	22
34.25	GB	1	1	1	1	4	52
